"id","predicted_price"
"5101406522","279676"
"1133000050","677145"
"3904980270","444898"
"6043400006","695100"
"739820050","600597"
"7203140360","793196"
"1471630350","269884"
"9826701765","402545"
"6705120280","482217"
"8731982550","634805"
"6821101762","421557"
"4217400680","325973"
"7519000665","244817"
"2770601782","376431"
"5229300027","481653"
"1176000964","482227"
"1823049182","566920"
"7510700030","565557"
"8068000585","532567"
"7502800050","694622"
"7300700056","420193"
"7977201065","383319"
"2806000560","628179"
"293910030","394447"
"1118001201","570034"
"525069099","455009"
"1250204835","690244"
"3630080120","315236"
"1310960220","556537"
"9407101380","327942"
"3738000070","204330"
"1797500780","730548"
"3034200933","336333"
"7715801030","762316"
"259800750","789080"
"2877103615","414299"
"148000035","584351"
"2588800006","241353"
"1994200040","520962"
"1081310060","576796"
"2397101200","569292"
"8864000250","331633"
"6669070220","782466"
"6341000020","778137"
"8651720020","492210"
"8122100290","758701"
"8564950390","591420"
"4477000270","374692"
"7461420060","519580"
"7138000170","573393"
"5700004485","614075"
"9578060420","767025"
"249000205","601981"
"324059112","158038"
"3905120830","572538"
"2851200100","391324"
"2968801085","786707"
"1022059161","792638"
"9264911150","164875"
"8725950360","172353"
"3885806105","467667"
"3885805665","198237"
"9471200265","290038"
"1626069198","665638"
"2599000130","583232"
"6021500970","280197"
"1760650290","517928"
"8964800050","201230"
"8562740400","505117"
"2806800090","267888"
"1558100398","446189"
"1774200060","172013"
"2926049437","592085"
"3876200350","197536"
"4139700260","184514"
"5127100210","262822"
"6705870120","234391"
"7702080150","443030"
"2458400345","757862"
"1024069205","169910"
"2206500395","797891"
"1562000120","459028"
"2869100080","773686"
"1924069071","622384"
"925069134","540327"
"6378500230","705748"
"6151800624","628238"
"6141600065","662426"
"7708210040","750583"
"6635000110","213164"
"3288200710","472415"
"1313000240","444293"
"3861400061","614658"
"925069111","273669"
"6821600145","652227"
"9542801120","168905"
"3379200100","789011"
"7937600087","640100"
"7853210180","581701"
"104550740","758067"
"3905000340","573890"
"8121100147","744477"
"3298700110","253978"
"6699300210","288974"
"2660500095","428755"
"1419700270","223737"
"3317500100","302268"
"1437900350","270146"
"5104520550","514726"
"3878900395","509421"
"6824100007","265209"
"3992700070","243689"
"6600220490","323539"
"6788200360","596317"
"9290900160","521553"
"4353700200","381937"
"2045400075","365871"
"5634500415","186573"
"3363900111","655340"
"2767603612","639779"
"2919700735","709094"
"7764200030","638541"
"8650000070","159901"
"4221250100","168480"
"6738700320","375560"
"7517500085","600761"
"5438000280","638155"
"4104900340","443248"
"2207200675","183352"
"5379802871","627800"
"8151600610","319529"
"7852020590","390713"
"7853301560","197584"
"3629870020","780783"
"7518500301","267867"
"7287100135","636435"
"2128000180","441658"
"3824100082","230830"
"6056110200","491909"
"5009600070","774631"
"5559900080","432681"
"2826049070","378091"
"1431600180","232188"
"2877102846","360213"
"7856400240","377777"
"3812400657","595739"
"9238900060","564345"
"3755500080","738283"
"4040800090","550911"
"9214400396","543198"
"5556900080","164552"
"6056100370","337044"
"9211500230","458127"
"3649100103","402107"
"8663100050","510054"
"9274204100","392373"
"4046501300","395524"
"622049106","172946"
"726049217","277085"
"2061800045","193225"
"7689600360","726355"
"9523100731","258877"
"2770604925","571254"
"5525400420","510125"
"9407001330","334877"
"3754010040","544454"
"9274203190","345217"
"2110900050","478804"
"3333002385","301778"
"8024200683","162795"
"1826049426","752668"
"9530101670","365238"
"1774350160","750729"
"2159800120","292700"
"6745700150","274130"
"1326059070","732917"
"6848200475","422906"
"6450300840","731339"
"2826079027","275315"
"8159620260","529469"
"2201500450","250006"
"6819100352","150996"
"4031000460","533233"
"620069061","607788"
"567000672","207794"
"5132000140","241701"
"5700000515","602495"
"4303200184","654104"
"9429500045","529672"
"9136103130","583393"
"6456200020","457865"
"7334500090","412366"
"6649900090","228001"
"1853080120","634806"
"1387300760","674388"
"2175100270","377761"
"7237500650","330363"
"372000040","388061"
"5127000430","158684"
"6896300375","666689"
"1685200110","796007"
"1175000110","395557"
"1821059067","721472"
"7429000240","390137"
"2725069108","394464"
"9253900271","250663"
"1727510030","555838"
"1995200245","402593"
"1545808110","352021"
"5071500140","485808"
"1972202187","552377"
"5335700110","557270"
"9406550050","604485"
"2767602720","723463"
"952007141","505025"
"3831250130","687664"
"7140800100","309337"
"1862900690","613978"
"5420300240","667803"
"4019300906","536811"
"2461900446","350228"
"5332200530","580876"
"9211520150","737275"
"1175000570","571806"
"3391900130","789527"
"8718500275","355694"
"9323610260","743805"
"4221900305","639759"
"8649401270","374920"
"3083000365","323579"
"2826079101","356611"
"3024059126","267505"
"1473200150","369295"
"7135520650","158823"
"7278700069","629270"
"7199320600","462110"
"123039176","692418"
"937000330","680502"
"4278900110","211454"
"422000075","206977"
"6446200050","456415"
"1926069035","472295"
"6752500090","299776"
"5745600040","551294"
"6649500040","347894"
"4137070440","580962"
"1149900050","506907"
"426069095","584471"
"7237550310","758774"
"1421039067","769047"
"1370801800","551132"
"2888000020","439147"
"428100580","357019"
"6324000115","481804"
"1723049008","216113"
"259000100","403016"
"5119400075","640419"
"567000381","622745"
"9144100158","487801"
"6705120100","201303"
"8123450450","323615"
"7217400895","396655"
"638100073","260314"
"7465900205","315608"
"3342700610","158699"
"8562700300","514561"
"6791400070","326650"
"6114400136","491550"
"475000605","783955"
"1222069133","293533"
"425400115","715460"
"3421059049","617773"
"4321200970","203188"
"2937300560","237686"
"7635801032","287880"
"2787700150","359449"
"3832300090","540384"
"3523069060","375384"
"2523069192","612143"
"6127600110","332789"
"2769602840","425915"
"5608010420","325502"
"868000615","415173"
"8582400015","354320"
"4221250010","248274"
"8682230610","434721"
"9320600090","554177"
"126049167","449836"
"7852030240","679801"
"1126059091","403991"
"4206901550","417404"
"2896310160","762210"
"3902100205","798645"
"6414100482","702005"
"8632100010","193026"
"3905081350","463646"
"1446403850","488885"
"2872100245","401662"
"2125079054","386920"
"4083302370","228174"
"943100220","554173"
"6769200040","715291"
"796000085","536502"
"809002765","506553"
"2473460060","426412"
"9406500350","329384"
"2822049254","493887"
"1824069083","787548"
"6192410280","756416"
"7686203195","768726"
"98000740","415127"
"7243500015","197499"
"3625049042","347010"
"8722101100","495140"
"1257200290","171372"
"4137000460","542573"
"1183000005","661001"
"8165501540","633718"
"3021049140","657045"
"6638900550","778281"
"2600010330","547986"
"2521059060","372696"
"2346800270","473534"
"1370800830","626629"
"7853370620","767154"
"6821101732","581796"
"3448740160","482522"
"7811210320","538767"
"7972604425","730645"
"9542000075","160064"
"9347300160","585492"
"393000311","688849"
"2264500425","390878"
"1445200050","164569"
"1327600150","239283"
"7335400500","509222"
"1698900075","700228"
"9828702262","151999"
"1864940180","613008"
"8961970560","307082"
"8024201795","762247"
"4440400125","267501"
"9284802045","440172"
"1843100340","334822"
"1042500013","385474"
"7526800100","157021"
"6699001200","517178"
"2162000260","411939"
"9268710140","519832"
"7202261260","665609"
"3223039181","745358"
"1837000010","217975"
"7956200220","415247"
"5103900045","640569"
"7792000140","399953"
"2323069022","328590"
"3026059014","508329"
"1939110310","480346"
"1257201530","425549"
"3336500180","538295"
"3271801090","790826"
"8562740480","296772"
"3728800320","457162"
"6620400025","418294"
"7625700012","314634"
"3298700840","560410"
"2475200140","441516"
"1755700090","211855"
"7853320550","314572"
"8644300200","340005"
"2767604252","475804"
"5127100100","533294"
"7436500270","785775"
"6123600285","570693"
"9545250010","369638"
"2938200040","255569"
"4221900030","220031"
"2026049067","482822"
"3955500100","172765"
"9842300540","280178"
"522059158","731976"
"7750500275","219647"
"1925069006","313521"
"7504101230","531705"
"6121800050","788254"
"8648900040","254080"
"2128000160","461131"
"9378500050","642667"
"3188100065","221420"
"9385200055","709664"
"7611200125","238604"
"7148000315","738826"
"8092500720","356560"
"3298700302","171270"
"2491200050","340838"
"9471200065","469114"
"7338000730","794647"
"1125069102","753884"
"8730000260","280304"
"1545803520","481712"
"8562500200","554034"
"1112700060","774227"
"2221800080","587678"
"3303850390","416922"
"1138000410","733852"
"3438500192","552035"
"3448000755","348480"
"2215800050","319011"
"1853500290","466542"
"952003340","341725"
"8682250090","635918"
"3124049171","306761"
"3679401110","240836"
"3223039149","301243"
"2423059104","225952"
"7853240660","563014"
"6046401030","501208"
"5535600640","179602"
"4180400090","259937"
"1824079107","694571"
"3056800230","481769"
"2822059350","186461"
"8125200480","676789"
"4221270100","571047"
"3223039229","769559"
"4109600055","623921"
"8807600140","557209"
"114700150","375799"
"7129304085","215148"
"2231000020","701046"
"5003600120","640388"
"8649900480","763236"
"7635801311","235482"
"2436200395","638149"
"8960200280","167270"
"2787700630","214198"
"9201300050","664154"
"686400040","533111"
"2249500059","254490"
"3134100023","630101"
"1346300035","308331"
"3826500730","257911"
"5014600180","492482"
"3649100674","173135"
"3649100264","230186"
"5153200100","187523"
"1737300110","169589"
"3825310970","743399"
"1115800110","508834"
"8556800090","359420"
"8651610240","442972"
"6821102350","303576"
"629890070","215179"
"1796351080","727399"
"2310010050","690901"
"2253200010","427676"
"1138010170","745374"
"2767601805","512042"
"7215720250","308589"
"625059036","375692"
"123039424","345529"
"522079067","195079"
"2538410260","473422"
"869700140","422515"
"461003835","528582"
"2781280390","679255"
"9277200111","567649"
"9542300320","338666"
"2026059181","697586"
"2757000040","269835"
"8029550020","303223"
"8151600470","176778"
"8807900236","468430"
"1387300570","376925"
"1775801020","679911"
"1238501116","549856"
"3649100315","569189"
"8096600100","493522"
"9285800801","439381"
"9149000180","510959"
"1722059021","435003"
"7660100085","384919"
"921059132","689545"
"4217400540","668729"
"3880900010","689681"
"5151600360","413164"
"643500030","752991"
"6145600557","579230"
"3275850190","406262"
"3630020380","656982"
"125069038","186313"
"2636900126","472471"
"9578500920","407235"
"6338000592","347422"
"4083306705","450830"
"53500020","452221"
"3276050110","678389"
"4292300010","166082"
"1446401460","440690"
"1061400180","356796"
"8691310420","360935"
"3802000020","670249"
"5637500180","740971"
"3876760430","700891"
"2420069242","598106"
"4010800110","723198"
"9828702513","200709"
"2126049083","740914"
"4027700021","605940"
"3856900005","333483"
"1402700170","180241"
"8562800250","321247"
"722039049","590521"
"7893802670","589525"
"3876820140","592297"
"9268850130","791157"
"1645000097","185990"
"7923700330","188737"
"3990200020","183694"
"2817100570","170911"
"9578500180","359352"
"9839301055","426821"
"8567450060","350759"
"5126900405","247170"
"3755100520","458868"
"4222200380","540484"
"5101402312","736742"
"2600020100","505019"
"6116500341","503187"
"7276100282","681807"
"8082400011","363792"
"3550800040","267604"
"3715500220","725094"
"7549801565","443688"
"8682320320","580270"
"2926059146","454550"
"6699930360","455673"
"3222049087","416860"
"8648210140","700350"
"3876590090","700921"
"3449820430","716599"
"4113800410","208942"
"6381500065","589501"
"4036800900","187313"
"4077800088","628864"
"8945100530","231303"
"11200290","643644"
"4318200360","514283"
"3416600111","385838"
"8700110020","548340"
"1604600660","196405"
"3630180400","316716"
"3709500060","361993"
"9558200045","713728"
"7882900120","520012"
"3826500170","185793"
"3735900325","388245"
"9510970050","354970"
"6190701483","211823"
"2785000290","192659"
"522069097","520691"
"5592900105","268876"
"1211000070","472671"
"3275860270","629011"
"1426049083","201306"
"1218000195","160963"
"1552800280","324163"
"3395041236","561961"
"2776600082","200474"
"5249803745","434279"
"3575302397","365196"
"2822049210","529336"
"7972601950","678680"
"6414100133","195358"
"5652601140","338427"
"6117900120","788463"
"8567300140","750284"
"9542840630","479960"
"9264910100","519366"
"8562710520","318633"
"2144800146","679124"
"9834200950","651668"
"6445800120","574841"
"5252000170","248912"
"2878600655","375107"
"7224000980","583945"
"9477100170","151678"
"7409700215","439171"
"6003501400","309153"
"8823900290","209450"
"7888100090","346701"
"3856901760","281862"
"6083000083","167462"
"6623400050","484096"
"9268850140","231657"
"2767604558","154032"
"8556800100","423668"
"3023049256","777202"
"5127100190","196889"
"475000004","685280"
"2617300200","614004"
"7101100055","684186"
"7852130430","195878"
"3342102220","484691"
"8121200970","665027"
"9551202130","315066"
"8888000055","483639"
"126049169","688996"
"3530200020","729147"
"3313600077","543887"
"8078430130","569099"
"2558610070","171151"
"1075100090","277197"
"9830200380","759224"
"1612500155","237289"
"4305700086","516655"
"2818100255","635186"
"1773101340","774126"
"6909200355","270786"
"2344300170","485965"
"1245000865","356605"
"3585300415","549145"
"13001795","703406"
"3869900036","433503"
"3303700376","160138"
"2722059292","377689"
"9158100090","647584"
"3904980030","366867"
"6093000065","501819"
"290000095","217403"
"7137910360","229395"
"2193330030","254221"
"7852110380","257222"
"259800680","657043"
"5072400100","421256"
"4443800375","500244"
"8731982250","220852"
"9528104108","554122"
"7812800855","614010"
"8562720420","414287"
"2465400036","153781"
"2260000210","778048"
"2826049282","616519"
"1442700360","515095"
"2781250900","268331"
"6130500060","540947"
"6130500120","725936"
"8078050040","684058"
"8929000280","498452"
"5067400162","233895"
"5742600115","684661"
"1467400095","763304"
"4384000020","548870"
"818100030","214566"
"259800610","344928"
"2895730280","585800"
"7625703065","711658"
"7338220280","398096"
"3905030480","568503"
"2203500570","303286"
"2028701165","608347"
"3123049230","741009"
"7853220610","467398"
"13002460","534068"
"1623089086","665935"
"7936000403","456532"
"1824059070","619722"
"6632900574","443347"
"3066400750","389304"
"2946003415","713914"
"8648220150","429971"
"2988800065","755288"
"824069188","529413"
"5315100667","693885"
"4442800162","792162"
"7334600030","640782"
"8818900300","633060"
"8928100025","268790"
"7234601162","412443"
"6608500260","444042"
"5451200600","546677"
"5706600170","372547"
"425000175","246488"
"7504400400","594959"
"1042700270","730931"
"8113101233","226439"
"7454000145","585370"
"6669070080","648955"
"8731982840","371953"
"6448000010","362435"
"1498302783","327041"
"8835700250","562188"
"6371500120","492530"
"7282300125","562993"
"98000960","719906"
"4166600115","665418"
"6070800050","776575"
"442000015","462243"
"7855400330","758219"
"4443800505","643344"
"4397010140","543319"
"259500230","287160"
"301401630","569069"
"3448900420","391036"
"1623049062","195754"
"3746700120","453009"
"4040600190","562678"
"7529500030","770697"
"9536601996","569854"
"1771000960","257402"
"776600130","488825"
"9151600106","170671"
"7211400576","193141"
"7258200060","400206"
"1959701695","434018"
"2326079039","658082"
"2892600016","751811"
"2025701080","729816"
"8151600900","180420"
"2919200665","246752"
"3981200250","379296"
"7203220310","552732"
"9274200320","742084"
"9542800820","726538"
"8827901450","457980"
"3204300090","270605"
"9358400150","475931"
"4151800530","433938"
"3362401611","224163"
"5101402472","546209"
"7504060020","565839"
"4215100060","458683"
"546000865","733607"
"7616800350","168542"
"2937300430","389800"
"8074400035","287807"
"1025039326","528732"
"8651443360","494609"
"2926049382","178296"
"3023000200","757508"
"7660100336","181813"
"9537200037","238957"
"2817900180","200909"
"2788500090","656574"
"2424039036","348617"
"98030140","703058"
"538000250","168095"
"9533100145","383910"
"7170200080","621786"
"2349300090","208489"
"4139420370","282816"
"5511600245","258018"
"7809200005","732734"
"1336800670","418737"
"5450300020","701993"
"1823049046","717066"
"2111010340","211933"
"1250203135","375726"
"2895730540","516355"
"3390600025","760558"
"3356403304","617920"
"2771604190","662654"
"2978800120","430191"
"452001280","619882"
"6300500875","641327"
"2787320140","644814"
"98001070","618171"
"7520000440","771922"
"6431500122","563992"
"3972900025","653609"
"7533800325","272661"
"1782000085","220501"
"4139900050","523316"
"323089134","773392"
"205000410","171305"
"7852090280","418899"
"5104512060","232852"
"1937300270","673180"
"4039300400","397025"
"7312000240","352182"
"2791500280","552811"
"1937300180","207697"
"5013500400","646247"
"4345300050","321371"
"2436200025","565230"
"2180001080","330519"
"5249803645","474867"
"9275700016","274451"
"2323059184","678921"
"6813600415","152956"
"4359100050","555892"
"6021503840","516858"
"2618300080","778179"
"4019500030","389309"
"8581200350","561476"
"7960100220","155932"
"3299610260","211133"
"5230000020","164106"
"3024079069","398836"
"1760600009","280688"
"9808100100","771716"
"685000115","250802"
"8946780110","369962"
"7203140420","665170"
"3629920600","750635"
"1088700100","408581"
"7855600730","292336"
"9274201809","542981"
"4046500180","524551"
"8732131200","534845"
"7852130080","574268"
"1796380310","660728"
"2125400160","455134"
"2591010240","413193"
"8079100700","441053"
"293000180","326194"
"5379804393","590172"
"126059019","724623"
"4400800061","410981"
"1471610070","559237"
"1423400005","150330"
"2877103726","773236"
"6980500030","782475"
"6192410760","247952"
"4057300180","296789"
"4178500100","576642"
"3629200020","388432"
"6669080120","688899"
"8823901445","459375"
"3904100220","398552"
"203100460","742945"
"5422560830","390580"
"1022049182","367509"
"4475000170","649456"
"2124079010","446187"
"9290850330","782172"
"4139460200","171213"
"7589200193","326913"
"8001470560","365562"
"5104200420","204628"
"9368700223","205695"
"3820350020","617632"
"7414200010","658385"
"7349650230","556094"
"2215500205","451345"
"4443800415","357480"
"1703401110","787511"
"518500210","683315"
"1402950100","702145"
"9808590460","243235"
"205000010","192528"
"7214800240","647009"
"6414600321","686710"
"2623039082","442780"
"3856904970","489189"
"2825079001","162683"
"3528900330","201194"
"37000335","756338"
"7575700015","236408"
"4222310680","186383"
"2600100300","630063"
"3395350210","254457"
"8682220150","275938"
"1240700170","637944"
"2473372250","378669"
"8732020440","231294"
"6664000130","770902"
"3278600670","368546"
"7883603425","530964"
"806000020","245513"
"9350900550","752379"
"3025049028","312741"
"3876200330","644202"
"5559200065","702699"
"4217401035","567684"
"558100065","356064"
"1446400564","343049"
"243000335","262118"
"7201800090","249021"
"4287400005","601552"
"2025700180","203575"
"8807810890","580091"
"7940700190","576301"
"1338600090","791487"
"6154900095","205379"
"9406590250","331623"
"2491200330","221767"
"9551202025","645942"
"2770604082","330934"
"9346930250","617125"
"9542830600","586360"
"2619950350","688440"
"9416400020","390726"
"3026079055","262446"
"1531000030","438042"
"5381000082","738982"
"7454001090","238525"
"9407111220","379178"
"9550201550","486621"
"5569620410","294101"
"7787920180","625738"
"2759500105","372553"
"4188300180","383105"
"2771604196","553600"
"1959700540","382916"
"5104450720","421461"
"8563010420","426320"
"513000445","248376"
"5561000190","337871"
"8651610680","347288"
"3819800280","510527"
"1623049241","321450"
"2770600853","266197"
"3423600060","561944"
"3291800780","719176"
"1102000196","604076"
"3332500085","599819"
"7942600910","351249"
"3574801350","787130"
"624110860","686100"
"8944750850","773549"
"546000875","270962"
"3583300075","486693"
"8887001215","684947"
"1982200245","658670"
"3423059081","390296"
"3220079017","766294"
"567000020","776553"
"982850060","150672"
"6431500280","228658"
"6306800020","601262"
"4174600185","587127"
"8001600130","535355"
"9578090240","589993"
"1243100191","448484"
"8016300030","419133"
"745530040","428018"
"1842000140","300464"
"7686203180","474818"
"8074200080","666129"
"7702010030","171566"
"9448300061","197366"
"5196420290","756524"
"4140500050","278403"
"1787250210","462247"
"7689600330","749022"
"2788400020","532617"
"6899990230","225914"
"3832080610","280260"
"1432700880","392188"
"7767400060","741877"
"1670400068","212166"
"8732040820","495162"
"3876312570","705762"
"5255690100","327307"
"1422700110","215157"
"9267200345","468116"
"1762600070","525414"
"9211000170","689304"
"5101402296","305076"
"1250202324","363387"
"6137610620","467420"
"8819900055","194173"
"2558730070","788265"
"5694500386","184899"
"1138020200","340235"
"2321300390","469863"
"4399200085","502632"
"3971700635","408865"
"9144100298","369422"
"2473101190","764545"
"2517000140","747097"
"419000015","156969"
"4215250030","675829"
"4312700200","400003"
"5469502380","486389"
"1532300155","787169"
"7852010940","461129"
"808000070","193306"
"2402100895","691046"
"6181700250","361965"
"3057000300","512348"
"1311800040","686610"
"9297301015","388553"
"120069059","327722"
"7215730410","714817"
"2141310020","700214"
"7932000041","201329"
"7852000010","496587"
"2491200675","793472"
"8856004415","704279"
"3421069053","760035"
"4310701330","332914"
"7852180260","279644"
"3959400855","768276"
"3336001470","613617"
"3834000820","498646"
"6433000050","555711"
"3824100286","606967"
"3298500690","792677"
"1517900100","542983"
"622100074","363682"
"9406540190","731454"
"5250300035","614666"
"2892700041","761704"
"9526600260","234611"
"1997200215","635380"
"9477730080","497146"
"6751300375","192337"
"6140100022","579891"
"2193310320","577930"
"9808640090","716964"
"993002247","475258"
"3352401037","779984"
"2862500190","222420"
"1854750030","650258"
"2770601696","203543"
"4140900050","393033"
"621069154","378785"
"339200130","226855"
"3523029077","207125"
"5244801550","608691"
"7236300065","669057"
"2979800762","722662"
"2953000300","286860"
"582000010","637266"
"8835900015","378203"
"9202600060","518391"
"6791400800","262673"
"2425049066","694726"
"2579500110","160488"
"2420069268","265158"
"721049096","316783"
"7284900098","371508"
"6003501535","407645"
"8946390150","434451"
"8563000110","355178"
"3342102880","371205"
"3424069066","191675"
"7867500021","274990"
"3904901570","598026"
"2767603612","288194"
"5422500110","547729"
"5152960080","642129"
"8894000040","360239"
"4249400270","679430"
"4022900197","231314"
"3888100117","338122"
"8563020170","532876"
"425079046","743264"
"8122101146","514664"
"3629960170","225226"
"3034200885","489618"
"7202270570","696952"
"2126079014","680652"
"1245500276","224283"
"5561400140","775047"
"4389201021","458878"
"9528104286","696951"
"291310180","257382"
"7853280490","649918"
"267010020","322807"
"1450100020","291042"
"4037000840","299165"
"4047200265","357210"
"2710600080","288831"
"9512000140","177031"
"7785000230","595603"
"9485700150","159118"
"2011400583","387058"
"7298020140","507768"
"4058802335","506488"
"9259900025","226610"
"3488300085","584120"
"46100204","448650"
"7853360720","413004"
"5379804690","507344"
"7893801862","406932"
"3630121060","506284"
"3362400650","691531"
"3295750550","336627"
"4399200245","791230"
"3762900010","760927"
"3205100130","492051"
"3750603940","776737"
"1853080130","795378"
"3303980520","689709"
"1997200245","661420"
"4443800545","760891"
"1775800750","408731"
"9527310180","291213"
"7932600140","594348"
"4045700455","712001"
"1180000885","227507"
"822069066","291412"
"8151600701","461683"
"226039214","758832"
"619079061","156668"
"1515920090","235805"
"1923000030","241141"
"1036400200","159320"
"7732400490","671433"
"6021500970","361247"
"9512500680","740359"
"3741600020","600790"
"7234601525","718131"
"993002225","646261"
"2722049246","515738"
"8651440250","620554"
"9477920120","641613"
"8663280080","352757"
"421079105","193638"
"2568800290","380083"
"2254502071","734055"
"7789900030","169356"
"5708500270","557990"
"5528600005","187495"
"2970800145","557719"
"4077800412","435301"
"8731000010","714683"
"2768301476","479567"
"9325800005","557217"
"8901001090","322029"
"1727500340","214314"
"3213200215","158319"
"1796500100","337332"
"7518505851","684835"
"5592900285","362849"
"3407700047","760341"
"2525049133","555461"
"1732800199","280908"
"9521100031","776428"
"4187000190","468804"
"4021100095","527806"
"3205100060","591430"
"5089700260","522715"
"9510920050","286423"
"6882200140","681412"
"1424100100","527260"
"1370804461","473879"
"2329800330","506303"
"4067600255","774461"
"9530101535","551836"
"4458300190","678639"
"3760500514","703631"
"1868901295","522530"
"9413600380","733871"
"9560800040","250203"
"2044500142","452097"
"6056110150","423541"
"9129100040","382679"
"1545800710","485312"
"8682291840","313937"
"4104500191","605721"
"5104530810","420296"
"7452500565","599978"
"2769600560","461828"
"3039000010","285445"
"6822100155","242727"
"2923069037","694964"
"7889600080","709435"
"8945300290","406087"
"3959401880","377794"
"7787400105","776650"
"2222049108","537580"
"8965500820","684386"
"2423039122","380390"
"4027701275","746315"
"6181500120","238846"
"1036450170","225855"
"7922900460","524113"
"3918400028","351251"
"1826049094","200220"
"3300700470","159765"
"1853000300","646055"
"6852700246","232349"
"2623029003","215044"
"5255000110","325826"
"4123840210","722529"
"821049191","236553"
"1798000100","790701"
"2354300550","420697"
"5700002285","208038"
"6321000045","784372"
"3226049466","628855"
"7715800570","412111"
"5422950040","566906"
"323089084","602310"
"9412900055","677369"
"1562200240","305743"
"8731980440","416435"
"507100020","681317"
"4309720160","577411"
"3885802136","386804"
"2899200040","172764"
"2768301490","501957"
"4403200255","455354"
"2725069164","212146"
"8658303265","679195"
"9301300751","313046"
"9528102996","244612"
"1021049057","703417"
"825069097","553960"
"1853080850","414246"
"832700270","711652"
"104550660","266584"
"2140900100","308391"
"3524039144","710764"
"7504460200","575740"
"1328300820","332489"
"7697870350","504826"
"7806500290","238059"
"200500610","292215"
"1337300070","680006"
"402000145","495393"
"7452500770","628254"
"7202330530","171666"
"4054560120","288304"
"2599001240","214511"
"9250900104","641535"
"5363200180","663834"
"1657530350","605904"
"2767604254","472227"
"3438500430","188349"
"8832900550","201085"
"9376301591","344453"
"2771604791","314666"
"748000205","281413"
"8944360290","589441"
"8127700820","239565"
"7853400250","393497"
"7524000280","729112"
"7137970210","421004"
"9485300010","566229"
"4340000010","670789"
"7215721330","562512"
"424049059","335350"
"9282800075","713423"
"8001400300","603084"
"7852070060","176952"
"7237550110","725011"
"2946001645","711220"
"7517500610","416402"
"4077800590","327873"
"2883200139","209572"
"3668000500","458918"
"1787600252","318489"
"8121200620","330506"
"6114400142","365427"
"4330600435","222449"
"5210200107","192856"
"9278200131","592411"
"4024101395","316981"
"2730000070","236184"
"1387301350","321249"
"5727500301","281072"
"3353400860","593095"
"2481600110","632062"
"321059132","467772"
"3342700465","240892"
"9393700140","612255"
"522039103","505520"
"9286100320","560645"
"3832080070","390272"
"5095401070","417889"
"6046401300","192597"
"7686203620","528648"
"7852120120","596736"
"4217400420","748133"
"8645500900","159641"
"4178900070","542865"
"6362900172","241269"
"8103000110","344216"
"293720140","363215"
"3825310180","616048"
"927200380","390778"
"7175300045","679406"
"4399200075","493722"
"3693901801","714164"
"9310300175","557444"
"2525069041","629415"
"5113400264","761597"
"3178100065","373204"
"2459500210","635285"
"2600140120","417129"
"952003435","201788"
"6844703135","274833"
"452001540","737485"
"3425059173","745000"
"7889601870","365812"
"1140000050","548913"
"2887701940","729611"
"1023059313","688122"
"3333500096","436666"
"7852180530","420612"
"3585300410","736937"
"9829200855","375694"
"9485951030","776365"
"1622059088","337184"
"7639900025","335171"
"9238450150","431250"
"3664500300","520045"
"6788201015","312076"
"2571910260","271697"
"7820000038","535489"
"1016000080","438161"
"8901000143","522612"
"7399301100","663267"
"9286000110","331330"
"2771604370","471074"
"4023500362","208594"
"3422049276","640442"
"726049190","214881"
"3278612450","379238"
"1438000130","447815"
"3558910570","232371"
"1422300140","366401"
"7694200340","230176"
"8615800500","700010"
"3797000035","517467"
"4045800040","250716"
"2228900270","434295"
"8682310460","730404"
"402000260","232669"
"8700120270","313715"
"1118001835","383759"
"2944000050","571916"
"1926059027","732763"
"179001425","701773"
"3277801592","381368"
"6021503885","328965"
"587550340","220461"
"2767600920","341223"
"2883200966","535068"
"7299810040","633387"
"3216900080","372136"
"7234600903","210208"
"3330500875","730511"
"3293700521","594151"
"366000095","253019"
"3224510300","795912"
"8594400060","272734"
"8818400490","544723"
"3023000050","783009"
"4077800258","690582"
"5100403405","293137"
"3629970870","336882"
"8822901301","174479"
"4083305870","716118"
"1931300412","189968"
"267000130","202855"
"1322059002","177444"
"3361401210","408465"
"7338001190","288060"
"1473200170","400020"
"6873000190","331198"
"3888100176","680133"
"2021200058","612774"
"1233100710","349539"
"844000965","641899"
"5499700045","364832"
"8562900430","758608"
"2215500230","171467"
"1472800160","662686"
"3356402020","314156"
"9523102660","232221"
"5101403915","455267"
"984210120","713391"
"3501600185","666290"
"408100110","602045"
"7129302185","525138"
"251500080","629788"
"2324039100","417189"
"8699100321","368235"
"3278603000","687586"
"3860400060","637181"
"5379804730","170860"
"936000055","412939"
"126039256","657197"
"226039075","511283"
"1164000040","460510"
"1133000694","694116"
"5210200077","179779"
"6751300130","716641"
"2025700270","171115"
"8081650330","559153"
"2226069018","255252"
"8121200700","764333"
"9545240070","612542"
"9268851020","277035"
"9310300215","667638"
"7805450870","687316"
"7806300030","247197"
"1797500985","232295"
"2891000680","730176"
"1873400020","791956"
"3296900280","615889"
"2473440070","670804"
"7857003318","411337"
"9183701085","606458"
"8122100595","415305"
"7424700145","542352"
"1689401526","745076"
"5214510060","695688"
"5700000446","498225"
"6127010320","746734"
"4415600040","228601"
"4438400020","507376"
"7304300470","200387"
"9310300300","685062"
"8856940060","622876"
"4426600125","361473"
